	SRR1927149	SRR1929485
PF07873 [YabP family]	50597	11167
PF07875 [Coat F domain]	25380.5	9475
PF07876 [Stress responsive A/B Barrel Domain]	64288	13574
PF07881 [L-fucose isomerase, first N-terminal domain]	106056.5	27856.5
PF07882 [L-fucose isomerase, second N-terminal domain]	120789.5	32013.5
PF07883 [Cupin domain]	295370.833333333	81241.6666666667
PF07884 [Vitamin K epoxide reductase family]	66967	1052
PF07885 [Ion channel]	3737.66666666667	594.166666666667
PF07892 [Protein of unknown function (DUF1667)]	44290	11801
PF07902 [gp58-like protein]	3836	944
PF07905 [Purine catabolism regulatory protein-like family]	53091	13155
PF07906 [ShET2 enterotoxin, N-terminal region]	4829	23917
PF07907 [YibE/F-like protein]	22632	4549
PF07916 [TraG-like protein, N-terminal region]	367561	7678
PF07921 [Fibritin C-terminal region]	903	574
PF07922 [Glycosyltransferase family 52]	21548	571
PF07927 [HicA toxin of bacterial toxin-antitoxin, ]	21604	4307
PF07929 [Plasmid pRiA4b ORF-3-like protein]	50445	12211
PF07934 [8-oxoguanine DNA glycosylase, N-terminal domain]	31519.5	13115.5
PF07940 [Heparinase II/III-like protein]	83681.5	9837.5
PF07943 [Penicillin-binding protein 5, C-terminal domain]	192515.666666667	19514.3333333333
PF07944 [Beta-L-arabinofuranosidase, GH127]	1266047.83333333	342452.166666667
PF07947 [YhhN family]	101864	23269
PF07949 [YbbR-like protein]	126876	23620
PF07959 [L-fucokinase]	133282	4221
PF07969 [Amidohydrolase family]	763808.166666667	137184.166666667
PF07971 [Glycosyl hydrolase family 92]	599108	217704.5
PF07972 [NrdI Flavodoxin like ]	191	3009
PF07973 [Threonyl and Alanyl tRNA synthetase second additional domain]	906943.666666667	177738.083333333
PF07977 [FabA-like domain]	454048	62279.5
PF07980 [SusD family]	4610216	1491600.5
PF07991 [Acetohydroxy acid isomeroreductase, NADPH-binding domain]	428328	63983.5
PF07992 [Pyridine nucleotide-disulphide oxidoreductase]	1952468.16666667	397280.55
PF07993 [Male sterility protein]	97346.0547619048	29585.1904761905
PF07994 [Myo-inositol-1-phosphate synthase]	83263.5	29669
PF07995 [Glucose / Sorbosone dehydrogenase]	688	10100
PF08000 [Bacterial PH domain]	3733	4191
PF08002 [Protein of unknown function (DUF1697)]	8121	298
PF08003 [Protein of unknown function (DUF1698)]	87646.5	5834
PF08006 [Protein of unknown function (DUF1700)]	20308.5	2048.5
PF08007 [Cupin superfamily protein]	284.5	3264.5
PF08010 [Bacteriophage protein GP30.3]	46445	5304
PF08011 [PD-(D/E)XK nuclease superfamily]	2379831.5	580362
PF08013 [Tagatose 6 phosphate kinase]	1317	20642
PF08019 [Domain of unknown function (DUF1705)]	236734	58529.5
PF08020 [Protein of unknown function (DUF1706)   ]	13193	3743
PF08021 [Siderophore-interacting FAD-binding domain]	278	2965.5
PF08028 [Acyl-CoA dehydrogenase, C-terminal domain]	65704.0833333333	26181.3333333333
PF08029 [HisG, C-terminal domain]	184276	21327
PF08032 [RNA 2'-O ribose methyltransferase substrate binding]	161817	31147.5
PF08124 [Polysaccharide lyase family 8, N terminal alpha-helical domain]	23382.75	4333.25
PF08125 [Mannitol dehydrogenase C-terminal domain]	291556.5	136217.5
PF08136 [30S ribosomal protein subunit S22 family]	109	1139
PF08148 [DSHCT (NUC185) domain]	9127	446
PF08173 [Membrane bound YbgT-like protein]	500	1205
PF08178 [GnsA/GnsB toxin of bacterial toxin-antitoxin system]	243	1388
PF08200 [Bacteriophage 1.1 Protein ]	598	1540
PF08206 [Ribonuclease B OB domain]	328465.583333333	17927.1666666667
PF08207 [Elongation factor P (EF-P) KOW-like domain]	165500.833333333	40461.1666666667
PF08211 [Cytidine and deoxycytidylate deaminase zinc-binding region ]	25100.5	11927
PF08212 [Lipocalin-like domain]	45252	13044
PF08218 [Citrate lyase ligase C-terminal domain]	73203	30878
PF08220 [DeoR-like helix-turn-helix domain]	162523.5	59659.5
PF08222 [CodY helix-turn-helix domain]	19832	4837
PF08223 [PaaX-like protein C-terminal domain]	402	2409.5
PF08230 [CW_7 repeat]	724	7055.5
PF08238 [Sel1 repeat]	4158729.5	189719.5
PF08239 [Bacterial SH3 domain]	131875.166666667	59428.1666666667
PF08240 [Alcohol dehydrogenase GroES-like domain]	411032.5	156012.333333333
PF08241 [Methyltransferase domain]	374537.847619048	118747.469047619
PF08242 [Methyltransferase domain]	133040.583333333	27485.1357142857
PF08244 [Glycosyl hydrolases family 32 C terminal]	123661.166666667	36930.5
PF08245 [Mur ligase middle domain]	2671778.33333333	497967.333333333
PF08264 [Anticodon-binding domain of tRNA]	1550941.91666667	326929.916666667
PF08267 [Cobalamin-independent synthase, N-terminal domain]	260077	27978.5
PF08269 [Cache domain]	9994	5743.5
PF08272 [Topoisomerase I zinc-ribbon-like ]	142308.5	6953
PF08274 [PhnA Zinc-Ribbon ]	352	2049
PF08275 [DNA primase catalytic core, N-terminal domain]	459075.25	68290.75
PF08278 [DNA primase DnaG DnaB-binding ]	796	4484
PF08279 [HTH domain]	86212.8333333333	30690
PF08281 [Sigma-70, region 4]	957440.666666667	282971.666666667
PF08282 [haloacid dehalogenase-like hydrolase]	765003.25	238363.083333333
PF08291 [Peptidase M15 ]	193661	17940.5
PF08298 [PrkA AAA domain]	1545	7880.5
PF08299 [Bacterial dnaA protein helix-turn-helix]	550206.166666667	90148.5
PF08305 [NPCBM/NEW2 domain]	62226.5	11768.5
PF08306 [Glycosyl hydrolase family 98]	106437	25520.5
PF08307 [Glycosyl hydrolase family 98 C-terminal domain]	3960	2221.5
PF08308 [PEGA domain]	237347.619047619	40267.7380952381
PF08323 [Starch synthase catalytic domain]	694053.883333333	131884.9
PF08328 [Adenylosuccinate lyase C-terminal]	325497.5	40178.5
PF08331 [Domain of unknown function (DUF1730)]	297836	12401.5
PF08334 [Type II secretion system (T2SS), protein G]	140350	10996
PF08335 [GlnD PII-uridylyltransferase]	1080248	31371.5
PF08338 [Domain of unknown function (DUF1731)]	540.5	2646.5
PF08340 [Domain of unknown function (DUF1732)]	301744.5	56993
PF08341 [Thioester domain]	832	13669
PF08343 [Ribonucleotide reductase N-terminal]	899	6783.33333333333
PF08345 [Flagellar M-ring protein C-terminal]	265837.5	17442
PF08346 [AntA/AntB antirepressor]	23183.5	17.5
PF08348 [YheO-like PAS domain]	10829	8302.5
PF08349 [Protein of unknown function (DUF1722)]	505	3937
PF08352 [Oligopeptide/dipeptide transporter, C-terminal region]	505254.333333333	74055
PF08353 [Domain of unknown function (DUF1727)]	17931	13622
PF08357 [SEFIR domain]	33542	2300.5
PF08361 [MAATS-type transcriptional repressor, C-terminal region]	1653	7048.5
PF08362 [YcdC-like protein, C-terminal region]	41	3778
PF08364 [Bacterial translation initiation factor IF-2 associated region]	1338	7046
PF08367 [Peptidase M16C associated]	132295	43459.5
PF08378 [Nuclease-related domain]	46977	7654
PF08388 [Group II intron, maturase-specific domain]	499025.333333333	171026
PF08400 [Prophage tail fibre N-terminal]	379	2798
PF08401 [Domain of unknown function (DUF1738)]	240387.583333333	56158.9166666667
PF08402 [TOBE domain]	297256.5	39313.5
PF08411 [Exonuclease C-terminal]	10769.5	6648
PF08423 [Rad51]	226383.5	13286
PF08433 [Chromatin associated protein KTI12 ]	805	44
PF08436 [1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal]	249050.5	47291.8333333333
PF08437 [Glycosyl transferase family 8 C-terminal]	272.5	510
PF08439 [Oligopeptidase F]	126275	14351
PF08442 [ATP-grasp domain]	173000	9139.16666666667
PF08443 [RimK-like ATP-grasp domain]	18179	3885
PF08445 [FR47-like protein]	1876.5	4606.25
PF08447 [PAS fold]	144338.783333333	41840.8833333333
PF08448 [PAS fold]	27453.2	21322.1333333333
PF08450 [SMP-30/Gluconolaconase/LRE-like region]	50860.6666666667	29951.5
PF08455 [Bacterial SNF2 helicase associated]	57362.3333333333	2615.33333333333
PF08459 [UvrC Helix-hairpin-helix N-terminal]	904377	166683
PF08461 [Ribonuclease R winged-helix domain]	133.5	1992
PF08463 [EcoEI R protein C-terminal]	177916.666666667	49086
PF08468 [Methyltransferase small domain N-terminal]	14120	2763.33333333333
PF08478 [POTRA domain, FtsQ-type]	89081.5	19182.5
PF08479 [POTRA domain, ShlB-type]	77807.6666666667	26352.6666666667
PF08481 [GBS Bsp-like repeat]	3017	1125.33333333333
PF08482 [ATP-dependent helicase C-terminal]	116887.166666667	45156.1666666667
PF08484 [C-methyltransferase C-terminal domain]	773	100
PF08485 [Polysaccharide biosynthesis protein C-terminal]	36252.2	4314.66666666667
PF08486 [Stage II sporulation protein]	340186.333333333	133515.166666667
PF08489 [Domain of unknown function (DUF1743)]	1599	397
PF08494 [DEAD/H associated]	1533	8937
PF08495 [FIST N domain]	33668.3333333333	16209.5
PF08496 [Peptidase family S49 N-terminal]	159517.5	5395.5
PF08497 [Radical SAM N-terminal]	433924.666666667	90062.5
PF08501 [Shikimate dehydrogenase substrate binding domain]	336710.5	80169.6666666667
PF08502 [LeuA allosteric (dimerisation) domain]	532376.666666667	75843.1666666667
PF08503 [Tetrahydrodipicolinate succinyltransferase N-terminal]	710	689
PF08522 [Domain of unknown function (DUF1735)]	242640	54608.5
PF08529 [NusA N-terminal domain]	446662.833333333	126375
PF08530 [X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain]	26026.5	3238
PF08531 [Alpha-L-rhamnosidase N-terminal domain]	180562.133333333	79890.5833333333
PF08532 [Beta-galactosidase trimerisation domain]	40127	19796
PF08534 [Redoxin]	238929.916666667	65112.9166666667
PF08535 [KorB domain]	2101.5	0
PF08541 [3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal  ]	312518	50741
PF08543 [Phosphomethylpyrimidine kinase]	621939.666666667	130610.666666667
PF08544 [GHMP kinases C terminal ]	51321.8333333333	20565.6666666667
PF08545 [3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III]	316809.5	52253.5
PF08546 [Ketopantoate reductase PanE/ApbA C terminal]	193615	24577.5
PF08645 [Polynucleotide kinase 3 phosphatase]	4775	0
PF08659 [KR domain]	416267.1	89402.4666666667
PF08660 [Oligosaccharide biosynthesis protein Alg14 like]	9799.66666666667	176
PF08665 [PglZ domain]	225901	81334.5
PF08666 [SAF domain]	50367	13884.5
PF08668 [HDOD domain]	389709.5	7413
PF08669 [Glycine cleavage T-protein C-terminal barrel domain]	86775	19112
PF08676 [MutL C terminal dimerisation domain]	305689.333333333	87692
PF08681 [Protein of unknown function (DUF1778)]	4489	25
PF08684 [DNA mimic ocr]	1600	4304
PF08706 [D5 N terminal like]	4250	4289
PF08707 [Primase C terminal 2 (PriCT-2)   ]	17003.5	86.5
PF08713 [DNA alkylation repair enzyme]	184351.666666667	47383
PF08719 [Domain of unknown function (DUF1768)]	90430	10467
PF08722 [TnsA endonuclease N terminal]	39	850
PF08747 [Domain of unknown function (DUF1788)]	20064	3089
PF08751 [TrwC relaxase]	1090	681
PF08753 [NikR C terminal nickel binding domain]	135	2219.5
PF08755 [Hemimethylated DNA-binding protein YccV like]	415	2601
PF08757 [CotH kinase protein]	1235004.66666667	77500.5
PF08759 [Glycosyltransferase GT-D fold]	3852	537
PF08760 [Domain of unknown function (DUF1793)]	2950	680
PF08761 [dUTPase]	16160	425
PF08765 [Mor transcription activator family]	8235	100
PF08769 [Sporulation initiation factor Spo0A C terminal]	153644	49236.5
PF08774 [VRR-NUC domain]	2732	100
PF08775 [ParB family]	1675	2901
PF08780 [Nucleotidyltransferase substrate binding protein like]	112999	13604
PF08786 [DcrB]	1204	5623
PF08795 [Putative papain-like cysteine peptidase (DUF1796)]	769	1974
PF08797 [HIRAN domain]	10528	0
PF08798 [CRISPR associated protein]	16318	6214
PF08800 [VirE N-terminal domain]	263109.833333333	120867.5
PF08803 [Putative mono-oxygenase ydhR]	300	1487
PF08804 [gp32 DNA binding protein like]	0	1613
PF08808 [RES domain]	6260	28792
PF08812 [YtxC-like family]	10700	0
PF08816 [Inhibitor of vertebrate lysozyme (Ivy)]	685	6151
PF08821 [CGGC domain]	21211	1818
PF08827 [Domain of unknown function (DUF1805)]	189	707
PF08837 [Protein of unknown function (DUF1810)]	44665	4814
PF08840 [BAAT / Acyl-CoA thioester hydrolase C terminal]	10236	1740
PF08842 [Fimbrillin-A associated anchor proteins Mfa1 and Mfa2]	397714	168921
PF08843 [Nucleotidyl transferase AbiEii toxin, Type IV TA system]	1035360	256308
PF08845 [Toxin SymE, type I toxin-antitoxin system]	0	1367
PF08849 [Putative inner membrane protein (DUF1819)]	35502	10222
PF08861 [Domain of unknown function DUF1828]	2751.5	5732.5
PF08862 [Domain of unknown function DUF1829]	3241.5	5732.5
PF08863 [YolD-like protein]	3943	0
PF08867 [FRG domain]	17914	5617
PF08870 [DNA sulphur modification protein DndE]	3519	1025
PF08876 [Domain of unknown function (DUF1836)]	67612	20107.5
PF08878 [Domain of unknown function (DUF1837)]	11817	3447
PF08885 [GSCFA family]	127092	50266
PF08887 [GAD-like domain]	551	871
PF08889 [WbqC-like protein family]	120195	32037
PF08890 [Phage XkdN-like tail assembly chaperone protein, TAC]	9090	183
PF08891 [YfcL protein]	160	1842
PF08901 [Protein of unknown function (DUF1847)]	21184	10566
PF08902 [Domain of unknown function (DUF1848)]	71878	14448
PF08903 [Domain of unknown function (DUF1846)]	410582	118941
PF08905 [Domain of unknown function (DUF1850)]	30494	8441
PF08906 [Domain of unknown function (DUF1851)]	414	1506
PF08909 [Domain of unknown function (DUF1854)]	15472	1282
PF08918 [PhoQ Sensor]	2271	14235
PF08924 [Domain of unknown function (DUF1906)]	873	0
PF08937 [MTH538 TIR-like domain (DUF1863)]	14568	4014.5
PF08942 [Domain of unknown function (DUF1919)]	5458	0
PF08943 [CsiD]	591	6444
PF08946 [Osmosensory transporter coiled coil]	486.666666666667	6165.66666666667
PF08950 [Protein of unknown function (DUF1861)]	512	0
PF08956 [Domain of unknown function (DUF1869)]	200	1216
PF08965 [Domain of unknown function (DUF1870)]	658	1685
PF08971 [Glycogen synthesis protein]	245	1485
PF08973 [Domain of unknown function (DUF1893)]	20611.5	2120
PF08974 [Domain of unknown function (DUF1877)]	3595	5022
PF08984 [Domain of unknown function (DUF1858)]	31751	13222
PF08986 [Domain of unknown function (DUF1889)]	954	2831
PF08989 [Domain of unknown function (DUF1896)]	129766	43272
PF09002 [Domain of unknown function (DUF1887)]	1434	11650
PF09003 [Bacteriophage lambda integrase, Arm DNA-binding domain ]	333	2146.5
PF09012 [FeoC like transcriptional regulator]	816	3841
PF09015 [NgoMIV restriction enzyme]	6201	707
PF09019 [EcoRII C terminal]	29199.5	0
PF09021 [HutP]	15885	9869
PF09035 [Excisionase from transposon Tn916]	45778	12787
PF09043 [D-Lysine 5,6-aminomutase TIM-barrel domain of alpha subunit]	61738.3333333333	10776
PF09078 [CheY binding]	640.666666666667	2793
PF09079 [CDC6, C terminal winged helix domain]	7629	226
PF09082 [Domain of unknown function (DUF1922)]	300	298
PF09084 [NMT1/THI5 like]	166930.5	27736
PF09087 [Cyclomaltodextrinase, N-terminal]	103610	26599.8333333333
PF09093 [Lyase, catalytic]	2364	616
PF09094 [Domain of unknown function (DUF1925)]	5507.72222222222	385.5
PF09095 [Domain of unknown function (DUF1926)]	19132	1880.5
PF09106 [Elongation factor SelB, winged helix ]	849.5	2660.5
PF09107 [Elongation factor SelB, winged helix ]	2769.5	3567.5
PF09112 [Peptide-N-glycosidase F, N terminal]	2611	3808
PF09115 [DNA polymerase III, delta subunit, C terminal]	634	2369
PF09124 [T4 recombination endonuclease VII, dimerisation]	0	1183.5
PF09134 [Invasin, domain 3]	4768	26894.1666666667
PF09136 [Glucodextranase, domain B]	1845.5	0
PF09140 [ATPase MipZ]	50808.6333333333	13903.65
PF09148 [Domain of unknown function (DUF1934)]	55018	20892
PF09157 [Pseudouridine synthase II TruB, C-terminal]	357.666666666667	3770
PF09160 [FimH, mannose binding]	1714	10436
PF09163 [Formate dehydrogenase N, transmembrane]	771.75	3984.25
PF09180 [Prolyl-tRNA synthetase, C-terminal]	102390.166666667	38971.3333333333
PF09182 [Bacterial purine repressor, N-terminal]	2909	1110
PF09186 [Domain of unknown function (DUF1949)]	15992	6513.5
PF09190 [DALR domain]	170282.75	15936.0833333333
PF09195 [Restriction endonuclease BglII]	4041	927
PF09206 [Alpha-L-arabinofuranosidase B, catalytic]	5961	8490
PF09209 [Domain of unknown function (DUF1956)]	469.5	2993
PF09210 [Domain of unknown function (DUF1957)]	51093.5	12220
PF09212 [Carbohydrate binding module 27]	4463	5224
PF09217 [Restriction endonuclease EcoRII, N-terminal]	24600.5	278
PF09223 [ZinT (YodA) periplasmic lipocalin-like zinc-recruitment]	11149	9289
PF09233 [Restriction endonuclease EcoRV]	7772	5573
PF09234 [Domain of unknown function (DUF1963)]	65594	16762
PF09243 [Mitochondrial small ribosomal subunit Rsm22]	5775	0
PF09254 [Restriction endonuclease FokI, C terminal]	3734	10282.75
PF09261 [Alpha mannosidase middle domain]	50836.5	14093
PF09269 [Domain of unknown function (DUF1967)]	63034.3333333333	29208
PF09278 [MerR, DNA binding]	649.333333333333	3641.33333333333
PF09285 [Elongation factor P, C-terminal]	164558.333333333	37429.6666666667
PF09290 [Prokaryotic acetaldehyde dehydrogenase, dimerisation]	557.5	3487.5
PF09299 [Mu transposase, C-terminal]	9214	100
PF09312 [SurA N-terminal domain]	98164	5102.5
PF09313 [Domain of unknown function (DUF1971)]	572	2269
PF09314 [Domain of unknown function (DUF1972)]	16622	496
PF09317 [Domain of unknown function (DUF1974)]	684.666666666667	4826
PF09327 [Domain of unknown function (DUF1983)]	940.5	19421
PF09330 [D-lactate dehydrogenase, membrane binding]	1196	8501
PF09334 [tRNA synthetases class I (M)]	2097527.83333333	436712
PF09335 [SNARE associated Golgi protein]	362305	85475
PF09338 [Glycine/sarcosine/betaine reductase component B subunits]	11950	2803
PF09339 [IclR helix-turn-helix domain]	9806.5	22448.5
PF09343 [Conserved hypothetical protein 2217 (DUF2460)]	3616	0
PF09344 [CT1975-like protein]	20914	15962
PF09346 [SMI1 / KNR4 family (SUKH-1)]	5284.66666666667	776.666666666667
PF09350 [Domain of unknown function (DUF1992)]	412	4310
PF09357 [RteC protein]	215126	77752
PF09359 [VTC domain]	143401	18711
PF09360 [Iron-binding zinc finger CDGSH type]	0	686
PF09363 [XFP C-terminal domain]	9371	5060
PF09364 [XFP N-terminal domain]	16193	5684
PF09365 [Conserved hypothetical protein (DUF2461)]	66625	8938
PF09370 [Phosphoenolpyruvate hydrolase-like]	1181	182
PF09371 [Tex-like protein N-terminal domain]	176070.85	82515.2833333333
PF09374 [Predicted Peptidoglycan domain]	12300.5	10784.5
PF09375 [Imelysin]	162072.5	37289
PF09381 [Outer membrane protein G (OmpG)]	736	6363
PF09382 [RQC domain]	127137.8	41226.5833333333
PF09383 [NIL domain]	258985.5	34888
PF09392 [Type III secretion needle MxiH, YscF, SsaG, EprI, PscF, EscF]	159	838
PF09393 [Phage tail tube protein]	18492	2316
PF09394 [Chagasin family peptidase inhibitor I42]	11432	1142
PF09397 [Ftsk gamma domain]	409811.083333333	83523.1666666667
PF09400 [Protein of unknown function (DUF2002)]	396	2790
PF09411 [Lipid A 3-O-deacylase (PagL)]	0	4123
PF09413 [Putative prokaryotic signal transducing protein ]	6342	1341
PF09414 [RNA ligase]	9757	0
PF09419 [Mitochondrial PGP phosphatase]	2498	0
PF09424 [Yqey-like protein]	152004	30400
PF09430 [Protein of unknown function (DUF2012)]	48480.5523809524	772.038095238095
PF09455 [CRISPR-associated (Cas) DxTHG family]	9280	0
PF09456 [RcsC Alpha-Beta-Loop (ABL)]	774.25	6595
PF09471 [IgA Peptidase M64]	385939	107849.166666667
PF09479 [Listeria-Bacteroides repeat domain (List_Bact_rpt)]	1248880.2	211251.416666667
PF09480 [Type III secretion system protein PrgH-EprH (PrgH)]	435	5655
PF09481 [CRISPR-associated protein Cse1 (CRISPR_cse1)]	33009	16668
PF09482 [Bacterial type III secretion apparatus protein (OrgA_MxiK)]	0	3117
PF09485 [CRISPR-associated protein Cse2 (CRISPR_cse2)]	10772	4286
PF09491 [AlwI restriction endonuclease]	3645	9595
PF09492 [Pectic acid lyase]	67319	32529
PF09500 [Putative thioesterase (yiiD_Cterm)]	265	2374.66666666667
PF09508 [Lacto-N-biose phosphorylase N-terminal TIM barrel domain]	35891.5	12261.5
PF09509 [Protein of unknown function (Hypoth_ymh)]	52999.5	13289
PF09511 [RNA ligase]	198390.333333333	290
PF09512 [Thiamine-precursor transporter protein (ThiW)]	18034.5	15267
PF09515 [Thiamine transporter protein (Thia_YuaJ)]	78412	15548
PF09516 [CfrBI restriction endonuclease]	712	1414
PF09517 [Eco29kI restriction endonuclease]	1183	152
PF09519 [HindVP restriction endonuclease]	7175	4027
PF09520 [Type II restriction endonuclease, TdeIII]	5727	559
PF09521 [NgoPII restriction endonuclease]	854	0
PF09524 [Conserved phage C-terminus (Phg_2220_C)]	1540	0
PF09526 [Probable metal-binding protein (DUF2387)]	278	2955
PF09527 [Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter]	12779	6842
PF09529 [Integral membrane protein (intg_mem_TP0381)]	13972	11164
PF09538 [Protein of unknown function (FYDLN_acid)]	1467	1553
PF09545 [AccI restriction endonuclease]	688	74
PF09546 [Stage III sporulation protein AE (spore_III_AE)]	79770	19108
PF09547 [Stage IV sporulation protein A (spore_IV_A)]	70528.1666666667	22009.5
PF09548 [Stage III sporulation protein AB (spore_III_AB)]	47945	10821
PF09551 [Stage II sporulation protein R (spore_II_R)]	47633	8534
PF09553 [Eco47II restriction endonuclease]	58952	4019
PF09554 [HaeII restriction endonuclease]	3013	206
PF09556 [HaeIII restriction endonuclease]	31180.5	10998.5
PF09560 [Sporulation protein YunB (Spo_YunB)]	46476	11426
PF09561 [HpaII restriction endonuclease]	56017	10090
PF09563 [LlaJI restriction endonuclease]	349040	9928
PF09564 [NgoBV restriction endonuclease]	28719	508
PF09565 [NgoFVII restriction endonuclease]	64018	13477.5
PF09567 [MamI restriction endonuclease]	9196	0
PF09568 [MjaI restriction endonuclease]	2035	3229
PF09569 [ScaI restriction endonuclease]	4850	0
PF09570 [SinI restriction endonuclease]	0	934
PF09571 [XcyI restriction endonuclease]	3430	0
PF09572 [XamI restriction endonuclease]	11497	4774
PF09578 [Spore cortex protein YabQ (Spore_YabQ)]	44707	5154
PF09579 [Sporulation protein YtfJ (Spore_YtfJ)]	37444	11767
PF09581 [Stage III sporulation protein AF (Spore_III_AF)]	162	6553
PF09583 [Phage shock protein G (Phageshock_PspG)]	355	3236
PF09584 [Phage shock protein PspD (Phageshock_PspD)]	71	1251
PF09585 [Conserved hypothetical protein (Lin0512_fam)]	905	902
PF09586 [Bacterial membrane protein YfhO]	504274	100522
PF09587 [Bacterial capsule synthesis protein PGA_cap]	272618	55860
PF09588 [YqaJ-like viral recombinase domain]	144592	96273
PF09594 [Glycosyltransferase family 87]	18633	14145
PF09600 [Cyd operon protein YbgE (Cyd_oper_YbgE)]	1209	3414
PF09603 [Fibrobacter succinogenes major domain (Fib_succ_major)]	108604	28479.6666666667
PF09605 [Hypothetical bacterial integral membrane protein (Trep_Strep)]	98582	20012
PF09611 [CRISPR-associated protein (Cas_Csy1)]	227821	4949
PF09612 [Bacterial protein of unknown function (HtrL_YibB)]	11032	943
PF09614 [CRISPR-associated protein (Cas_Csy2)]	154903	4802
PF09615 [CRISPR-associated protein (Cas_Csy3)]	177866	4220
PF09618 [CRISPR-associated protein (Cas_Csy4)]	95563	3071
PF09619 [Type III secretion system lipoprotein chaperone (YscW)]	384	4514
PF09626 [Dihaem cytochrome c]	135	960
PF09633 [Protein of unknown function (DUF2023)]	49571	13364
PF09639 [YjcQ protein]	12628	103
PF09640 [Domain of unknown function (DUF2027)]	146634	36635
PF09643 [YopX protein]	83849	3801
PF09659 [CRISPR-associated protein (Cas_Csm6)]	15117	6584
PF09660 [Protein of unknown function (DUF2397)]	17087	0
PF09661 [Protein of unknown function (DUF2398)]	12483	538
PF09664 [Protein of unknown function C-terminus (DUF2399)]	2848	0
PF09669 [Phage regulatory protein Rha (Phage_pRha)]	49867.5	19011
PF09670 [CRISPR-associated protein (Cas_Cas02710)]	985	98
PF09671 [Spore coat protein (Spore_GerQ)]	1011	1104
PF09674 [Protein of unknown function (DUF2400)]	103350	26444
PF09676 [Type IV conjugative transfer system lipoprotein (TraV)]	495	328
PF09679 [Type-F conjugative transfer system pilin chaperone (TraQ)]	0	1164
PF09681 [N-terminal phage replisome organiser (Phage_rep_org_N)]	134620	83025
PF09682 [Bacteriophage holin of superfamily 6 (Holin_LLH)]	16242	6044
PF09684 [Phage tail protein (Tail_P2_I)]	345	2514
PF09693 [Phage uncharacterised protein (Phage_XkdX)]	4467	589
PF09695 [Bacterial protein of unknown function (YtfJ_HI0045)]	1549	10271
PF09700 [CRISPR-associated protein (Cas_Cmr3)]	37219	1265
PF09704 [CRISPR-associated protein (Cas_Cas5)]	84540	20458
PF09707 [CRISPR-associated protein (Cas_Cas2CT1978)]	8583.5	7878.5
PF09709 [CRISPR-associated protein (Cas_Csd1)]	184395	30474
PF09711 [CRISPR-associated protein (Cas_Csn2)]	8364	495
PF09718 [Lambda phage tail tape-measure protein (Tape_meas_lam_C)]	7698	9063.5
PF09719 [Putative redox-active protein (C_GCAxxG_C_C)]	145472	36979
PF09721 [Transmembrane exosortase (Exosortase_EpsH)]	1903	0
PF09723 [Zinc ribbon domain]	1431	709
PF09811 [Essential protein Yae1, N terminal]	0	9173
PF09818 [Predicted ATPase of the ABC class]	20804	1145
PF09820 [Predicted AAA-ATPase]	7753685.5	1246551
PF09822 [ABC-type uncharacterized transport system]	164228	31434
PF09823 [Domain of unknown function (DUF2357)]	96762.5	34256.5
PF09826 [Beta propeller domain]	27106	17844
PF09827 [CRISPR associated protein Cas2]	116339	27949
PF09829 [Uncharacterized protein conserved in bacteria (DUF2057)]	164023	7972
PF09831 [Uncharacterized protein conserved in bacteria (DUF2058)]	407	6883
PF09835 [Uncharacterized protein conserved in bacteria (DUF2062)]	9033	82
PF09838 [Uncharacterized protein conserved in bacteria (DUF2065)]	381	3228
PF09839 [Uncharacterized protein conserved in bacteria (DUF2066)]	64193	1613
PF09848 [Uncharacterized conserved protein (DUF2075)]	17403	5891
PF09850 [Type VI secretion system protein DotU]	35007	4496
PF09852 [Predicted membrane protein (DUF2079)]	23003	3321
PF09855 [Nucleic-acid-binding protein containing Zn-ribbon domain (DUF2082)]	513	38
PF09857 [Putative toxin of bacterial toxin-antitoxin pair]	1336	0
PF09858 [Predicted membrane protein (DUF2085)]	202	1007
PF09860 [Uncharacterized protein conserved in bacteria (DUF2087)]	8567	97
PF09861 [Domain of unknown function (DUF2088)]	82980	25561
PF09862 [Protein of unknown function (DUF2089)]	15292	983
PF09864 [Membrane-bound lysozyme-inhibitor of c-type lysozyme]	157	1966
PF09872 [Uncharacterized protein conserved in archaea (DUF2099)]	809	100
PF09875 [Uncharacterized protein conserved in archaea (DUF2102)]	600	101
PF09878 [Predicted membrane protein (DUF2105)]	767	275
PF09884 [Uncharacterized protein conserved in archaea (DUF2111)]	1390	362
PF09886 [Uncharacterized protein conserved in archaea (DUF2113)]	819	138
PF09890 [Uncharacterized protein conserved in archaea (DUF2117)]	973	100
PF09903 [Uncharacterized protein conserved in bacteria (DUF2130)]	86340	23721
PF09906 [Uncharacterized protein conserved in bacteria (DUF2135)]	1547	4263
PF09907 [HigB_toxin, RelE-like toxic component of a toxin-antitoxin system]	30586	18798
PF09909 [Uncharacterized protein conserved in bacteria (DUF2138)]	1081	13008
PF09912 [Uncharacterized protein conserved in bacteria (DUF2141)]	14617	0
PF09913 [Predicted membrane protein (DUF2142)]	17265	2292
